time	V(msg)	V(x)-V(a)
2.200374153503568e+000	0.000000e+000	2.211362e-002
2.200374296345192e+000	0.000000e+000	2.211612e-002
2.200374582028441e+000	0.000000e+000	2.212119e-002
2.200374590956043e+000	0.000000e+000	2.212131e-002
2.200374608811246e+000	0.000000e+000	2.212167e-002
2.200374644521652e+000	0.000000e+000	2.212226e-002
2.200374645637602e+000	0.000000e+000	2.212220e-002
2.200374647869503e+000	0.000000e+000	2.212232e-002
2.200374652333303e+000	0.000000e+000	2.212238e-002
2.200374661260905e+000	0.000000e+000	2.212256e-002
2.200374679116108e+000	0.000000e+000	2.212286e-002
2.200374683579909e+000	0.000000e+000	2.212292e-002
2.200374692507510e+000	0.000000e+000	2.212310e-002
2.200374710362713e+000	0.000000e+000	2.212340e-002
2.200374714826514e+000	0.000000e+000	2.212352e-002
2.200374723754116e+000	0.000000e+000	2.212363e-002
2.200374725986016e+000	0.000000e+000	2.212363e-002
2.200374730449817e+000	0.000000e+000	2.212369e-002
2.200374739377419e+000	0.000000e+000	2.212387e-002
2.200374741084524e+000	0.000000e+000	2.212393e-002
2.200374744498734e+000	0.000000e+000	2.212399e-002
2.200374745352286e+000	0.000000e+000	2.212399e-002
2.200374745498734e+000	0.000000e+000	2.212328e-002
2.200374745791629e+000	0.000000e+000	2.211988e-002
2.200374746089462e+000	0.000000e+000	2.211702e-002
2.200374746295895e+000	0.000000e+000	2.211750e-002
2.200374746645181e+000	0.000000e+000	2.212214e-002
2.200374747031073e+000	0.000000e+000	2.212948e-002
2.200374747685455e+000	0.000000e+000	2.213949e-002
2.200374748994219e+000	0.000000e+000	2.215314e-002
2.200374749972301e+000	0.000000e+000	2.216822e-002
2.200374750989194e+000	0.000000e+000	2.218705e-002
2.200374752056205e+000	0.000000e+000	2.219987e-002
2.200374753025648e+000	0.000000e+000	2.220482e-002
2.200374754383522e+000	0.000000e+000	2.220571e-002
2.200374756789347e+000	0.000000e+000	2.220082e-002
2.200374759469590e+000	0.000000e+000	2.219248e-002
2.200374763909940e+000	0.000000e+000	2.217871e-002
2.200374771229063e+000	0.000000e+000	2.216095e-002
2.200374784119592e+000	0.000000e+000	2.214170e-002
2.200374809900648e+000	0.000000e+000	2.212578e-002
2.200374840218985e+000	0.000000e+000	2.212262e-002
2.200374875390596e+000	0.000000e+000	2.212441e-002
2.200374918078697e+000	0.000000e+000	2.212560e-002
2.200375003454901e+000	0.000000e+000	2.212662e-002
2.200375174207307e+000	0.000000e+000	2.212852e-002
2.200375515712121e+000	0.000000e+000	2.213162e-002
2.200376054225380e+000	0.000000e+000	2.213681e-002
2.200376918139032e+000	0.000000e+000	2.214509e-002
2.200378645966337e+000	0.000000e+000	2.216160e-002
2.200382101620945e+000	0.000000e+000	2.219468e-002
2.200389012930163e+000	0.000000e+000	2.226079e-002
2.200430480785468e+000	0.000000e+000	2.265698e-002
2.200596352206689e+000	0.000000e+000	2.423006e-002
2.200817514101650e+000	0.000000e+000	2.629733e-002
2.201259837891571e+000	0.000000e+000	3.031796e-002
2.202144485471415e+000	0.000000e+000	3.797537e-002
2.203144485471415e+000	0.000000e+000	4.600829e-002
2.204144485471415e+000	0.000000e+000	5.325067e-002
2.205144485471415e+000	0.000000e+000	5.962223e-002
2.206144485471415e+000	0.000000e+000	6.509012e-002
2.207144485471415e+000	0.000000e+000	6.964737e-002
2.208144485471415e+000	0.000000e+000	7.330984e-002
2.209144485471415e+000	0.000000e+000	7.611227e-002
2.210144485471415e+000	0.000000e+000	7.810405e-002
2.211144485471415e+000	0.000000e+000	7.934546e-002
2.212144485471415e+000	0.000000e+000	7.990336e-002
2.213144485471415e+000	0.000000e+000	7.984838e-002
2.214144485471415e+000	0.000000e+000	7.925180e-002
2.215144485471415e+000	0.000000e+000	7.828495e-002
2.215144485471531e+000	0.000000e+000	7.828495e-002
2.215144485471764e+000	0.000000e+000	7.828495e-002
2.215144485472230e+000	0.000000e+000	7.828495e-002
2.215144485473161e+000	0.000000e+000	7.828492e-002
2.215144485475024e+000	0.000000e+000	7.828492e-002
2.215144485478749e+000	0.000000e+000	7.828492e-002
2.215144485486199e+000	0.000000e+000	7.828489e-002
2.215144485501101e+000	0.000000e+000	7.828486e-002
2.215144485530903e+000	0.000000e+000	7.828483e-002
2.215144485590508e+000	0.000000e+000	7.828480e-002
2.215144485709717e+000	0.000000e+000	7.828477e-002
2.215144485948136e+000	0.000000e+000	7.828480e-002
2.215144486424973e+000	0.000000e+000	7.828477e-002
2.215144487378647e+000	0.000000e+000	7.828477e-002
2.215144493100693e+000	0.000000e+000	7.828480e-002
2.215144500730087e+000	0.000000e+000	7.828480e-002
2.215144515988877e+000	0.000000e+000	7.828477e-002
2.215144546506455e+000	0.000000e+000	7.828462e-002
2.215144607541611e+000	0.000000e+000	7.828438e-002
2.215144729611923e+000	0.000000e+000	7.828414e-002
2.215144973752548e+000	0.000000e+000	7.828388e-002
2.215145462033799e+000	0.000000e+000	7.828325e-002
2.215146438596298e+000	0.000000e+000	7.828197e-002
2.215148391721298e+000	0.000000e+000	7.827941e-002
2.215160110471298e+000	0.000000e+000	7.826409e-002
2.215394485471298e+000	0.000000e+000	7.794324e-002
2.215644485471298e+000	0.000000e+000	7.758394e-002
2.215644485471357e+000	0.000000e+000	7.758394e-002
2.215644485471473e+000	0.000000e+000	7.758394e-002
2.215644485471706e+000	0.000000e+000	7.758394e-002
2.215644485472172e+000	0.000000e+000	7.758394e-002
2.215644485473103e+000	0.000000e+000	7.758394e-002
2.215644485474965e+000	0.000000e+000	7.758394e-002
2.215644485478691e+000	0.000000e+000	7.758394e-002
2.215644485486141e+000	0.000000e+000	7.758394e-002
2.215644485756491e+000	0.000000e+000	7.758394e-002
2.215644486026841e+000	0.000000e+000	7.758394e-002
2.215644486297190e+000	0.000000e+000	7.758394e-002
2.215644486567540e+000	0.000000e+000	7.758394e-002
2.215644486837889e+000	0.000000e+000	7.758393e-002
2.215644487108239e+000	0.000000e+000	7.758392e-002
2.215644487378589e+000	0.000000e+000	7.758391e-002
2.215644500730029e+000	0.000000e+000	7.758394e-002
2.215644515988818e+000	0.000000e+000	7.758391e-002
2.215644546506396e+000	0.000000e+000	7.758385e-002
2.215644607541553e+000	0.000000e+000	7.758370e-002
2.215644729611865e+000	0.000000e+000	7.758349e-002
2.215644973752490e+000	0.000000e+000	7.758313e-002
2.215645462033740e+000	0.000000e+000	7.758245e-002
2.215646438596240e+000	0.000000e+000	7.758096e-002
2.215681874409050e+000	0.000000e+000	7.752742e-002
2.215717310221860e+000	0.000000e+000	7.747351e-002
2.215752746034669e+000	0.000000e+000	7.741921e-002
2.215788181847479e+000	0.000000e+000	7.736454e-002
2.215823617660289e+000	0.000000e+000	7.730948e-002
2.215859053473098e+000	0.000000e+000	7.725405e-002
2.215894489285908e+000	0.000000e+000	7.719824e-002
2.215894515988789e+000	0.000000e+000	7.719821e-002
2.215894546506367e+000	0.000000e+000	7.719815e-002
2.215894729611836e+000	0.000000e+000	7.719788e-002
2.215957000729942e+000	0.000000e+000	7.709831e-002
2.215957107541466e+000	0.000000e+000	7.709816e-002
2.215958206174278e+000	0.000000e+000	7.709639e-002
2.215959304807091e+000	0.000000e+000	7.709462e-002
2.215960403439903e+000	0.000000e+000	7.709285e-002
2.215961502072716e+000	0.000000e+000	7.709108e-002
2.215962600705528e+000	0.000000e+000	7.708931e-002
2.215963699338341e+000	0.000000e+000	7.708753e-002
2.215964797971153e+000	0.000000e+000	7.708576e-002
2.215975047585868e+000	0.000000e+000	7.706922e-002
2.215975535867119e+000	0.000000e+000	7.706842e-002
2.215975547088561e+000	0.000000e+000	7.706839e-002
2.215975569531446e+000	0.000000e+000	7.706839e-002
2.215975614417216e+000	0.000000e+000	7.706830e-002
2.215975689008300e+000	0.000000e+000	7.706818e-002
2.215975761038403e+000	0.000000e+000	7.706806e-002
2.215975764117727e+000	0.000000e+000	7.706806e-002
2.215975770276374e+000	0.000000e+000	7.706806e-002
2.215975782593668e+000	0.000000e+000	7.706803e-002
2.215975801439630e+000	0.000000e+000	7.706800e-002
2.215975801970737e+000	0.000000e+000	7.706800e-002
2.215975805157376e+000	0.000000e+000	7.706797e-002
2.215975805688483e+000	0.000000e+000	7.706800e-002
2.215975806422930e+000	0.000000e+000	7.706797e-002
2.215975806688483e+000	0.000000e+000	7.707712e-002
2.215975807219589e+000	0.000000e+000	7.711887e-002
2.215975807954036e+000	0.000000e+000	7.715359e-002
2.215975809422929e+000	0.000000e+000	7.714489e-002
2.215975811104761e+000	0.000000e+000	7.712582e-002
2.215975813897350e+000	0.000000e+000	7.711604e-002
2.215975819482530e+000	0.000000e+000	7.710448e-002
2.215975826194371e+000	0.000000e+000	7.709375e-002
2.215975839618052e+000	0.000000e+000	7.707980e-002
2.215975862647312e+000	0.000000e+000	7.706943e-002
2.215975908705832e+000	0.000000e+000	7.706600e-002
2.215975983797623e+000	0.000000e+000	7.706678e-002
2.215976075310675e+000	0.000000e+000	7.706633e-002
2.215976208508493e+000	0.000000e+000	7.706520e-002
2.215976416543591e+000	0.000000e+000	7.706377e-002
2.215976832613788e+000	0.000000e+000	7.706076e-002
2.215977507903953e+000	0.000000e+000	7.705587e-002
2.215978329560381e+000	0.000000e+000	7.704994e-002
2.215979455173200e+000	0.000000e+000	7.704180e-002
2.215981105649942e+000	0.000000e+000	7.702988e-002
2.216004212324332e+000	0.000000e+000	7.686341e-002
2.216083435207954e+000	0.000000e+000	7.629746e-002
2.216189065719449e+000	0.000000e+000	7.555431e-002
2.216400326742439e+000	0.000000e+000	7.408646e-002
2.216400326742488e+000	0.000000e+000	7.408646e-002
2.216400326742587e+000	0.000000e+000	7.408646e-002
2.216400326742783e+000	0.000000e+000	7.408646e-002
2.216400326743177e+000	0.000000e+000	7.408646e-002
2.216400326743964e+000	0.000000e+000	7.408646e-002
2.216400326745538e+000	0.000000e+000	7.408646e-002
2.216400326748686e+000	0.000000e+000	7.408646e-002
2.216400326754982e+000	0.000000e+000	7.408643e-002
2.216400326767574e+000	0.000000e+000	7.408643e-002
2.216400326792758e+000	0.000000e+000	7.408640e-002
2.216400326843127e+000	0.000000e+000	7.408637e-002
2.216400326943864e+000	0.000000e+000	7.408637e-002
2.216400327145338e+000	0.000000e+000	7.408637e-002
2.216400327548287e+000	0.000000e+000	7.408634e-002
2.216400328354184e+000	0.000000e+000	7.408634e-002
2.216400329965977e+000	0.000000e+000	7.408631e-002
2.216400333189565e+000	0.000000e+000	7.408628e-002
2.216400378319788e+000	0.000000e+000	7.408598e-002
2.216400429897186e+000	0.000000e+000	7.408565e-002
2.216400533051983e+000	0.000000e+000	7.408494e-002
2.216401151980761e+000	0.000000e+000	7.408074e-002
2.216505957253885e+000	0.000000e+000	7.337201e-002
2.216611587765405e+000	0.000000e+000	7.266548e-002
2.216611587765749e+000	0.000000e+000	7.266548e-002
2.216611587766143e+000	0.000000e+000	7.266548e-002
2.216611587766930e+000	0.000000e+000	7.266548e-002
2.216611587768504e+000	0.000000e+000	7.266548e-002
2.216611587771652e+000	0.000000e+000	7.266548e-002
2.216611587828316e+000	0.000000e+000	7.266548e-002
2.216611587884981e+000	0.000000e+000	7.266548e-002
2.216611587941646e+000	0.000000e+000	7.266548e-002
2.216611587998310e+000	0.000000e+000	7.266548e-002
2.216611588054975e+000	0.000000e+000	7.266548e-002
2.216611588111640e+000	0.000000e+000	7.266548e-002
2.216611588168304e+000	0.000000e+000	7.266548e-002
2.216611589377150e+000	0.000000e+000	7.266548e-002
2.216611648092491e+000	0.000000e+000	7.266511e-002
2.216611706807833e+000	0.000000e+000	7.266472e-002
2.216611765523175e+000	0.000000e+000	7.266434e-002
2.216611824238516e+000	0.000000e+000	7.266395e-002
2.216611882953858e+000	0.000000e+000	7.266355e-002
2.216611941669200e+000	0.000000e+000	7.266315e-002
2.216612000384541e+000	0.000000e+000	7.266274e-002
2.216732682611464e+000	0.000000e+000	7.186985e-002
2.216732721739632e+000	0.000000e+000	7.186961e-002
2.216732799995969e+000	0.000000e+000	7.186911e-002
2.216732877783281e+000	0.000000e+000	7.186860e-002
2.216732968005487e+000	0.000000e+000	7.186800e-002
2.216732973242716e+000	0.000000e+000	7.186797e-002
2.216732983717175e+000	0.000000e+000	7.186791e-002
2.216733004666093e+000	0.000000e+000	7.186776e-002
2.216733024766238e+000	0.000000e+000	7.186761e-002
2.216733047802719e+000	0.000000e+000	7.186750e-002
2.216733048802719e+000	0.000000e+000	7.186747e-002
2.216733049362939e+000	0.000000e+000	7.186750e-002
2.216733050082829e+000	0.000000e+000	7.186747e-002
2.216733050362939e+000	0.000000e+000	7.187232e-002
2.216733050923159e+000	0.000000e+000	7.189396e-002
2.216733051643049e+000	0.000000e+000	7.190469e-002
2.216733053082829e+000	0.000000e+000	7.187331e-002
2.216733054801831e+000	0.000000e+000	7.183376e-002
2.216733057583055e+000	0.000000e+000	7.181138e-002
2.216733063145502e+000	0.000000e+000	7.181451e-002
2.216733069991695e+000	0.000000e+000	7.182890e-002
2.216733083684080e+000	0.000000e+000	7.184887e-002
2.216733107290665e+000	0.000000e+000	7.186383e-002
2.216733154503835e+000	0.000000e+000	7.186887e-002
2.216733229583586e+000	0.000000e+000	7.186735e-002
2.216733322518397e+000	0.000000e+000	7.186693e-002
2.216733456455456e+000	0.000000e+000	7.186699e-002
2.216733670245584e+000	0.000000e+000	7.186660e-002
2.216734097825839e+000	0.000000e+000	7.186624e-002
2.216734785480857e+000	0.000000e+000	7.186559e-002
2.216735612749142e+000	0.000000e+000	7.186475e-002
2.216736755745658e+000	0.000000e+000	7.186362e-002
2.216738439865066e+000	0.000000e+000	7.186195e-002
2.216762017536767e+000	0.000000e+000	7.183865e-002
2.216842855268317e+000	0.000000e+000	7.175764e-002
2.217597340762777e+000	0.000000e+000	7.092819e-002
2.218459609899303e+000	0.000000e+000	6.985790e-002
2.219459609899303e+000	0.000000e+000	6.849037e-002
2.220459609899303e+000	0.000000e+000	6.699041e-002
2.221459609899303e+000	0.000000e+000	6.537139e-002
2.222459609899303e+000	0.000000e+000	6.365083e-002
2.223459609899303e+000	0.000000e+000	6.184427e-002
2.224459609899303e+000	0.000000e+000	5.996563e-002
2.225459609899303e+000	0.000000e+000	5.802716e-002
2.226459609899303e+000	0.000000e+000	5.603957e-002
2.227459609899303e+000	0.000000e+000	5.401206e-002
2.228459609899303e+000	0.000000e+000	5.195251e-002
2.229459609899303e+000	0.000000e+000	4.986751e-002
2.230459609899303e+000	0.000000e+000	4.776253e-002
2.231459609899303e+000	0.000000e+000	4.564193e-002
2.232459609899303e+000	0.000000e+000	4.350919e-002
2.234459609899303e+000	0.000000e+000	3.921686e-002
2.236459609899303e+000	0.000000e+000	3.489707e-002
2.238459609899303e+000	0.000000e+000	3.055137e-002
2.239459609899303e+000	0.000000e+000	2.836709e-002
2.240459609899303e+000	0.000000e+000	2.617343e-002
2.241459609899303e+000	0.000000e+000	2.396868e-002
2.242459609899303e+000	0.000000e+000	2.175081e-002
2.243459609899303e+000	0.000000e+000	1.951760e-002
2.244459609899303e+000	0.000000e+000	1.726669e-002
2.245459609899303e+000	0.000000e+000	1.499555e-002
2.246459609899303e+000	0.000000e+000	1.270154e-002
2.247459609899303e+000	0.000000e+000	1.038209e-002
2.248459609899303e+000	0.000000e+000	8.034647e-003
2.249459609899303e+000	0.000000e+000	5.656719e-003
2.250459609899303e+000	0.000000e+000	3.245980e-003
2.251459609899303e+000	0.000000e+000	8.004308e-004
2.252459609899303e+000	0.000000e+000	-1.681626e-003
2.253459609899303e+000	0.000000e+000	-4.201442e-003
2.254459609899303e+000	0.000000e+000	-6.750196e-003
2.254459609899420e+000	0.000000e+000	-6.750196e-003
2.254459609899652e+000	0.000000e+000	-6.750196e-003
2.254459609900118e+000	0.000000e+000	-6.750196e-003
2.254459609901049e+000	0.000000e+000	-6.750196e-003
2.254459609902912e+000	0.000000e+000	-6.750196e-003
2.254459609906637e+000	0.000000e+000	-6.750226e-003
2.254459609914088e+000	0.000000e+000	-6.750226e-003
2.254459609928989e+000	0.000000e+000	-6.750226e-003
2.254459609958791e+000	0.000000e+000	-6.750226e-003
2.254459610018396e+000	0.000000e+000	-6.750226e-003
2.254459610137606e+000	0.000000e+000	-6.750196e-003
2.254459610376024e+000	0.000000e+000	-6.750196e-003
2.254459610852861e+000	0.000000e+000	-6.750166e-003
2.254459611806535e+000	0.000000e+000	-6.750137e-003
2.254459613713884e+000	0.000000e+000	-6.750107e-003
2.254459617528581e+000	0.000000e+000	-6.750077e-003
2.254459670934343e+000	0.000000e+000	-6.750226e-003
2.254459731969499e+000	0.000000e+000	-6.750435e-003
2.254459854039812e+000	0.000000e+000	-6.750792e-003
2.254460586461687e+000	0.000000e+000	-6.752640e-003
2.254709609899187e+000	0.000000e+000	-7.396102e-003
2.254959609899245e+000	0.000000e+000	-8.043885e-003
2.254959609899594e+000	0.000000e+000	-8.043885e-003
2.254959609900060e+000	0.000000e+000	-8.043885e-003
2.254959609900991e+000	0.000000e+000	-8.043885e-003
2.254959609902854e+000	0.000000e+000	-8.043885e-003
2.254959609928931e+000	0.000000e+000	-8.043885e-003
2.254959610018338e+000	0.000000e+000	-8.043885e-003
2.254959610375966e+000	0.000000e+000	-8.043885e-003
2.254959749816775e+000	0.000000e+000	-8.044228e-003
2.254959889257584e+000	0.000000e+000	-8.044576e-003
2.254960028698393e+000	0.000000e+000	-8.044929e-003
2.254960168139202e+000	0.000000e+000	-8.045287e-003
2.254960307580011e+000	0.000000e+000	-8.045649e-003
2.254960447020820e+000	0.000000e+000	-8.046016e-003
2.254960586461629e+000	0.000000e+000	-8.046389e-003
2.255002498240815e+000	0.000000e+000	-8.155286e-003
2.255002549181726e+000	0.000000e+000	-8.155406e-003
2.255002651063547e+000	0.000000e+000	-8.155674e-003
2.255002768859826e+000	0.000000e+000	-8.155972e-003
2.255002880460607e+000	0.000000e+000	-8.156270e-003
2.255002886585512e+000	0.000000e+000	-8.156300e-003
2.255002898835324e+000	0.000000e+000	-8.156329e-003
2.255002923334947e+000	0.000000e+000	-8.156389e-003
2.255002949165506e+000	0.000000e+000	-8.156449e-003
2.255002975589312e+000	0.000000e+000	-8.156508e-003
2.255002979803212e+000	0.000000e+000	-8.156538e-003
2.255002980856687e+000	0.000000e+000	-8.153915e-003
2.255002981062960e+000	0.000000e+000	-8.150607e-003
2.255002981475507e+000	0.000000e+000	-8.140773e-003
2.255002981959824e+000	0.000000e+000	-8.132249e-003
2.255002982679140e+000	0.000000e+000	-8.120149e-003
2.255002983750162e+000	0.000000e+000	-8.101314e-003
2.255002985006207e+000	0.000000e+000	-8.088320e-003
2.255002986284145e+000	0.000000e+000	-8.086532e-003
2.255002987862127e+000	0.000000e+000	-8.089811e-003
2.255002990422150e+000	0.000000e+000	-8.096576e-003
2.255002994716314e+000	0.000000e+000	-8.107483e-003
2.255003003304641e+000	0.000000e+000	-8.124411e-003
2.255003020481296e+000	0.000000e+000	-8.144110e-003
2.255003054834604e+000	0.000000e+000	-8.157194e-003
2.255003113604412e+000	0.000000e+000	-8.158833e-003
2.255003192274985e+000	0.000000e+000	-8.158177e-003
2.255003299517629e+000	0.000000e+000	-8.159339e-003
2.255003452446545e+000	0.000000e+000	-8.160770e-003
2.255003746175895e+000	0.000000e+000	-8.163542e-003
2.255004333634593e+000	0.000000e+000	-8.169115e-003
2.255005046414227e+000	0.000000e+000	-8.175850e-003
2.255006022284420e+000	0.000000e+000	-8.185089e-003
2.255007295143717e+000	0.000000e+000	-8.197129e-003
2.255009639811186e+000	0.000000e+000	-8.219302e-003
2.255042465155753e+000	0.000000e+000	-8.530438e-003
2.255079979835258e+000	0.000000e+000	-8.887470e-003
2.255155009194268e+000	0.000000e+000	-9.606034e-003
2.255305067912290e+000	0.000000e+000	-1.105171e-002
2.255305067912325e+000	0.000000e+000	-1.105171e-002
2.255305067912394e+000	0.000000e+000	-1.105171e-002
2.255305067912534e+000	0.000000e+000	-1.105171e-002
2.255305067912814e+000	0.000000e+000	-1.105171e-002
2.255305067913373e+000	0.000000e+000	-1.105171e-002
2.255305067914491e+000	0.000000e+000	-1.105168e-002
2.255305067916727e+000	0.000000e+000	-1.105168e-002
2.255305067921199e+000	0.000000e+000	-1.105168e-002
2.255305067930143e+000	0.000000e+000	-1.105165e-002
2.255305067948032e+000	0.000000e+000	-1.105163e-002
2.255305067983808e+000	0.000000e+000	-1.105157e-002
2.255305068055362e+000	0.000000e+000	-1.105151e-002
2.255305068198469e+000	0.000000e+000	-1.105145e-002
2.255305068484683e+000	0.000000e+000	-1.105145e-002
2.255305069057112e+000	0.000000e+000	-1.105142e-002
2.255305070201969e+000	0.000000e+000	-1.105142e-002
2.255305072491683e+000	0.000000e+000	-1.105148e-002
2.255305086229969e+000	0.000000e+000	-1.105171e-002
2.255305104547684e+000	0.000000e+000	-1.105198e-002
2.255305141183113e+000	0.000000e+000	-1.105237e-002
2.255305214453971e+000	0.000000e+000	-1.105312e-002
2.255305360995688e+000	0.000000e+000	-1.105455e-002
2.255305654079122e+000	0.000000e+000	-1.105738e-002
2.255306240245989e+000	0.000000e+000	-1.106307e-002
2.255380097271265e+000	0.000000e+000	-1.178354e-002
2.255455126630276e+000	0.000000e+000	-1.251897e-002
2.255455126630433e+000	0.000000e+000	-1.251897e-002
2.255455126630590e+000	0.000000e+000	-1.251897e-002
2.255455126630748e+000	0.000000e+000	-1.251897e-002
2.255455126630905e+000	0.000000e+000	-1.251897e-002
2.255455126631062e+000	0.000000e+000	-1.251897e-002
2.255455126631219e+000	0.000000e+000	-1.251897e-002
2.255455126631377e+000	0.000000e+000	-1.251897e-002
2.255455126632494e+000	0.000000e+000	-1.251897e-002
2.255455126634731e+000	0.000000e+000	-1.251897e-002
2.255455126639203e+000	0.000000e+000	-1.251897e-002
2.255455126666035e+000	0.000000e+000	-1.251897e-002
2.255455126701812e+000	0.000000e+000	-1.251897e-002
2.255455126773366e+000	0.000000e+000	-1.251897e-002
2.255455127202687e+000	0.000000e+000	-1.251897e-002
2.255455168989974e+000	0.000000e+000	-1.251939e-002
2.255455210777260e+000	0.000000e+000	-1.251981e-002
2.255455252564547e+000	0.000000e+000	-1.252023e-002
2.255455294351833e+000	0.000000e+000	-1.252064e-002
2.255455336139119e+000	0.000000e+000	-1.252105e-002
2.255455377926406e+000	0.000000e+000	-1.252146e-002
2.255455419713692e+000	0.000000e+000	-1.252186e-002
2.255455712797126e+000	0.000000e+000	-1.252475e-002
2.255466348847259e+000	0.000000e+000	-1.262952e-002
2.255476984897392e+000	0.000000e+000	-1.273437e-002
2.255487620947525e+000	0.000000e+000	-1.283930e-002
2.255498256997658e+000	0.000000e+000	-1.294432e-002
2.255508893047791e+000	0.000000e+000	-1.304941e-002
2.255519529097923e+000	0.000000e+000	-1.315459e-002
2.255530165148056e+000	0.000000e+000	-1.325986e-002
2.255530229260057e+000	0.000000e+000	-1.326048e-002
2.255604152398677e+000	0.000000e+000	-1.399499e-002
2.255604292629352e+000	0.000000e+000	-1.399639e-002
2.255604573090703e+000	0.000000e+000	-1.399919e-002
2.255604581855121e+000	0.000000e+000	-1.399928e-002
2.255604599383955e+000	0.000000e+000	-1.399946e-002
2.255604634441624e+000	0.000000e+000	-1.399982e-002
2.255604704556961e+000	0.000000e+000	-1.400054e-002
2.255604792871686e+000	0.000000e+000	-1.400137e-002
2.255604803556061e+000	0.000000e+000	-1.400152e-002
2.255604824924811e+000	0.000000e+000	-1.400173e-002
2.255604857103068e+000	0.000000e+000	-1.400203e-002
2.255604887832521e+000	0.000000e+000	-1.400232e-002
2.255604891865552e+000	0.000000e+000	-1.400235e-002
2.255604899931615e+000	0.000000e+000	-1.400247e-002
2.255604901948130e+000	0.000000e+000	-1.400247e-002
2.255604905981162e+000	0.000000e+000	-1.400250e-002
2.255604906989420e+000	0.000000e+000	-1.400253e-002
2.255604909510064e+000	0.000000e+000	-1.400256e-002
2.255604910518322e+000	0.000000e+000	-1.400256e-002
2.255604912534837e+000	0.000000e+000	-1.400810e-002
2.255604912878407e+000	0.000000e+000	-1.401529e-002
2.255604913019484e+000	0.000000e+000	-1.401976e-002
2.255604913301637e+000	0.000000e+000	-1.402611e-002
2.255604913706622e+000	0.000000e+000	-1.403421e-002
2.255604914419854e+000	0.000000e+000	-1.405182e-002
2.255604915503185e+000	0.000000e+000	-1.407453e-002
2.255604916497680e+000	0.000000e+000	-1.408023e-002
2.255604918486670e+000	0.000000e+000	-1.407167e-002
2.255604920576699e+000	0.000000e+000	-1.406252e-002
2.255604924425653e+000	0.000000e+000	-1.405114e-002
2.255604930397714e+000	0.000000e+000	-1.403853e-002
2.255604939695385e+000	0.000000e+000	-1.402423e-002
2.255604956209032e+000	0.000000e+000	-1.401010e-002
2.255604989107558e+000	0.000000e+000	-1.400188e-002
2.255605052602070e+000	0.000000e+000	-1.400244e-002
2.255605131869461e+000	0.000000e+000	-1.400390e-002
2.255605245860550e+000	0.000000e+000	-1.400396e-002
2.255605400622459e+000	0.000000e+000	-1.400450e-002
2.255605710146277e+000	0.000000e+000	-1.400569e-002
2.255606329193911e+000	0.000000e+000	-1.400793e-002
2.255607047813644e+000	0.000000e+000	-1.401052e-002
2.255608056352616e+000	0.000000e+000	-1.401418e-002
2.255609362096561e+000	0.000000e+000	-1.401889e-002
2.255626996450534e+000	0.000000e+000	-1.408285e-002
2.255687457092724e+000	0.000000e+000	-1.430205e-002
2.255929299661487e+000	0.000000e+000	-1.517960e-002
2.256251756419838e+000	0.000000e+000	-1.635119e-002
2.256896669936539e+000	0.000000e+000	-1.869836e-002
2.257896669936539e+000	0.000000e+000	-2.234352e-002
2.258896669936540e+000	0.000000e+000	-2.598882e-002
2.259896669936540e+000	0.000000e+000	-2.962220e-002
2.260896669936539e+000	0.000000e+000	-3.322399e-002
2.261896669936539e+000	0.000000e+000	-3.676748e-002
2.262896669936540e+000	0.000000e+000	-4.021770e-002
2.263896669936540e+000	0.000000e+000	-4.353046e-002
2.264896669936539e+000	0.000000e+000	-4.665154e-002
2.265896669936539e+000	0.000000e+000	-4.951662e-002
2.266896669936540e+000	0.000000e+000	-5.205119e-002
2.267896669936540e+000	0.000000e+000	-5.417120e-002
2.268896669936539e+000	0.000000e+000	-5.578536e-002
2.269896669936539e+000	0.000000e+000	-5.679750e-002
2.270896669936540e+000	0.000000e+000	-5.730963e-002
2.270896669936656e+000	0.000000e+000	-5.730963e-002
2.270896669936889e+000	0.000000e+000	-5.730963e-002
2.270896669937355e+000	0.000000e+000	-5.730963e-002
2.270896669938286e+000	0.000000e+000	-5.730963e-002
2.270896669940148e+000	0.000000e+000	-5.730963e-002
2.270896669943874e+000	0.000000e+000	-5.730963e-002
2.270896669951324e+000	0.000000e+000	-5.730963e-002
2.270896669966225e+000	0.000000e+000	-5.730963e-002
2.270896669996028e+000	0.000000e+000	-5.730963e-002
2.270896670055632e+000	0.000000e+000	-5.730963e-002
2.270896670174841e+000	0.000000e+000	-5.730963e-002
2.270896670413260e+000	0.000000e+000	-5.730975e-002
2.270896670890097e+000	0.000000e+000	-5.730975e-002
2.270896671843772e+000	0.000000e+000	-5.730975e-002
2.270896673751120e+000	0.000000e+000	-5.730975e-002
2.270896685195212e+000	0.000000e+000	-5.730963e-002
2.270896700454001e+000	0.000000e+000	-5.730951e-002
2.270896730971579e+000	0.000000e+000	-5.730951e-002
2.270896792006736e+000	0.000000e+000	-5.730951e-002
2.270896914077048e+000	0.000000e+000	-5.730963e-002
2.270897158217673e+000	0.000000e+000	-5.730951e-002
2.270897646498923e+000	0.000000e+000	-5.730951e-002
2.270915364132851e+000	0.000000e+000	-5.730873e-002
2.270933081766780e+000	0.000000e+000	-5.730762e-002
2.270950799400709e+000	0.000000e+000	-5.730618e-002
