time	V(x)
2.742677646158560e+001	7.489625e-001
2.742777646158560e+001	7.466715e-001
2.742877646158560e+001	7.479841e-001
2.742977646158560e+001	7.530356e-001
2.743077646158560e+001	7.618030e-001
2.743177646158560e+001	7.742577e-001
2.743277646158560e+001	7.903649e-001
2.743377646158560e+001	8.100815e-001
2.743477646158560e+001	8.333523e-001
2.743577646158560e+001	8.601044e-001
2.743677646158560e+001	8.902391e-001
2.743777646158560e+001	9.236226e-001
2.743877646158560e+001	9.600750e-001
2.743977646158560e+001	9.993565e-001
2.744077646158560e+001	1.041154e+000
2.744177646158560e+001	1.085067e+000
2.744277646158560e+001	1.130590e+000
2.744377646158560e+001	1.177108e+000
2.744477646158560e+001	1.223878e+000
2.744577646158560e+001	1.270038e+000
2.744677646158560e+001	1.314604e+000
2.744777646158560e+001	1.356495e+000
2.744877646158560e+001	1.394556e+000
2.744977646158560e+001	1.427606e+000
2.745077646158560e+001	1.454490e+000
2.745177646158560e+001	1.474145e+000
2.745277646158560e+001	1.485666e+000
2.745377646158560e+001	1.488374e+000
2.745477646158560e+001	1.482197e+000
2.745563414703725e+001	1.469727e+000
2.745635935848279e+001	1.453828e+000
2.745697982845154e+001	1.436477e+000
2.745748302177984e+001	1.419883e+000
2.745799291176170e+001	1.400876e+000
2.745850757222368e+001	1.379604e+000
2.745917718874713e+001	1.349133e+000
2.745998962913835e+001	1.308678e+000
2.746098962913835e+001	1.254806e+000
2.746198962913835e+001	1.197629e+000
2.746298962913835e+001	1.138265e+000
2.746398962913835e+001	1.078038e+000
2.746498962913835e+001	1.018165e+000
2.746598962913835e+001	9.596285e-001
2.746685002953067e+001	9.111266e-001
2.746776939116638e+001	8.617871e-001
2.746859939018227e+001	8.198238e-001
2.746946098188273e+001	7.792466e-001
2.747031534375215e+001	7.421969e-001
2.747121925908400e+001	7.066593e-001
2.747216409045654e+001	6.736142e-001
2.747316409045654e+001	6.432185e-001
2.747416409045654e+001	6.175284e-001
2.747516409045654e+001	5.965761e-001
2.747616409045654e+001	5.802945e-001
2.747716409045654e+001	5.685978e-001
2.747816409045654e+001	5.613933e-001
2.747916409045654e+001	5.585918e-001
2.748016409045654e+001	5.601160e-001
2.748116409045654e+001	5.659059e-001
2.748216409045654e+001	5.759234e-001
2.748316409045654e+001	5.901542e-001
2.748416409045654e+001	6.086084e-001
2.748516409045654e+001	6.313193e-001
2.748616409045654e+001	6.583400e-001
2.748716409045654e+001	6.897375e-001
2.748816409045654e+001	7.255846e-001
2.748916409045654e+001	7.659487e-001
2.749016409045654e+001	8.108766e-001
2.749116409045654e+001	8.603755e-001
2.749216409045654e+001	9.143887e-001
2.749316409045654e+001	9.727670e-001
2.749416409045654e+001	1.035234e+000
2.749516409045654e+001	1.101348e+000
2.749616409045654e+001	1.170462e+000
2.749716409045654e+001	1.241679e+000
2.749816409045654e+001	1.313823e+000
2.749916409045654e+001	1.385412e+000
2.750016409045654e+001	1.454658e+000
2.750116409045654e+001	1.519498e+000
2.750216383230788e+001	1.577644e+000
2.750316383230788e+001	1.626750e+000
2.750416383230788e+001	1.664477e+000
2.750516383230788e+001	1.688730e+000
2.750616383230788e+001	1.697831e+000
2.750716383230788e+001	1.691579e+000
2.750795209417115e+001	1.675163e+000
2.750865907781728e+001	1.651111e+000
2.750935022631757e+001	1.619530e+000
2.751010403822907e+001	1.577141e+000
2.751079238000792e+001	1.531840e+000
2.751150574327771e+001	1.478850e+000
2.751220391190752e+001	1.422022e+000
2.751295820215433e+001	1.356150e+000
2.751377674961859e+001	1.280987e+000
2.751456910862641e+001	1.205891e+000
2.751517309250906e+001	1.147735e+000
2.751562732392193e+001	1.103801e+000
2.751602875182943e+001	1.065064e+000
2.751639200172364e+001	1.030214e+000
2.751671894142878e+001	9.990974e-001
2.751703537996533e+001	9.692740e-001
2.751735589658034e+001	9.393142e-001
2.751739773919501e+001	9.354429e-001
2.751744555932605e+001	9.310291e-001
2.751752215186238e+001	9.239677e-001
2.751759874439870e+001	9.169357e-001
2.751767533693503e+001	9.099331e-001
2.751775192947136e+001	9.029599e-001
2.751782852200769e+001	8.960162e-001
2.751790511454401e+001	8.891019e-001
2.751798170708034e+001	8.822170e-001
2.751828189877309e+001	8.554867e-001
2.751858265743608e+001	8.291137e-001
2.751888803121951e+001	8.028266e-001
2.751919238772256e+001	7.771572e-001
2.751952736941173e+001	7.495359e-001
2.751987208554657e+001	7.218182e-001
2.752023762287552e+001	6.932402e-001
2.752061351804005e+001	6.647469e-001
2.752100588541744e+001	6.359975e-001
2.752141138828753e+001	6.073665e-001
2.752183413977642e+001	5.786996e-001
2.752227109770137e+001	5.503424e-001
2.752272473230686e+001	5.222875e-001
2.752321262871581e+001	4.936890e-001
2.752375086578554e+001	4.640050e-001
2.752435364526044e+001	4.330053e-001
2.752500368962137e+001	4.020841e-001
2.752563526328238e+001	3.744990e-001
2.752627069571223e+001	3.491322e-001
2.752687677511296e+001	3.270003e-001
2.752740643526209e+001	3.090031e-001
2.752775118371500e+001	2.983560e-001
2.752787717262543e+001	2.946140e-001
2.752800316153586e+001	2.909658e-001
2.752812915044629e+001	2.874112e-001
2.752825513935672e+001	2.839504e-001
2.752838112826715e+001	2.805833e-001
2.752850711717758e+001	2.773099e-001
2.752863310608801e+001	2.741303e-001
2.752935361800420e+001	2.572676e-001
2.753029853416196e+001	2.382378e-001
2.753129853416196e+001	2.218003e-001
2.753229853416196e+001	2.090430e-001
2.753329853416196e+001	1.997140e-001
2.753429853416196e+001	1.935446e-001
2.753529853416196e+001	1.903104e-001
2.753629853416196e+001	1.898322e-001
2.753729853416196e+001	1.919772e-001
2.753829853416196e+001	1.966589e-001
2.753929853416196e+001	2.038374e-001
2.754029853416196e+001	2.135191e-001
2.754129853416196e+001	2.257578e-001
2.754229853416196e+001	2.406536e-001
2.754329731554687e+001	2.582641e-001
2.754420685450557e+001	2.768970e-001
2.754511737327938e+001	2.982636e-001
2.754600391707274e+001	3.218459e-001
2.754688756722839e+001	3.483316e-001
2.754775929111044e+001	3.776328e-001
2.754862744561633e+001	4.102465e-001
2.754949016189886e+001	4.463675e-001
2.755035201217111e+001	4.864993e-001
2.755121425947566e+001	5.310743e-001
2.755208094935701e+001	5.807465e-001
2.755295568025938e+001	6.362602e-001
2.755384423157255e+001	6.986421e-001
2.755475420207655e+001	7.692577e-001
2.755569762918756e+001	8.501321e-001
2.755669475423316e+001	9.443172e-001
2.755769475423315e+001	1.047871e+000
2.755869475423316e+001	1.160459e+000
2.755969475423316e+001	1.281363e+000
2.756069475423315e+001	1.409128e+000
2.756169475423316e+001	1.541390e+000
2.756249508877673e+001	1.648523e+000
2.756320948980617e+001	1.743129e+000
2.756390657620844e+001	1.832201e+000
2.756465448111933e+001	1.921891e+000
2.756535746751087e+001	1.997986e+000
2.756610131624431e+001	2.066656e+000
2.756686879075950e+001	2.123244e+000
2.756745266617706e+001	2.154768e+000
2.756790985322596e+001	2.170858e+000
2.756828208611881e+001	2.177835e+000
2.756863046871595e+001	2.179132e+000
2.756898557482313e+001	2.175219e+000
2.756937128562704e+001	2.164612e+000
2.756989215313939e+001	2.140677e+000
2.757043290765310e+001	2.105258e+000
2.757092385628761e+001	2.063413e+000
2.757139132650347e+001	2.015148e+000
2.757183298162011e+001	1.962558e+000
2.757226375960759e+001	1.905267e+000
2.757268027080461e+001	1.844828e+000
2.757308817982699e+001	1.781379e+000
2.757348404899014e+001	1.717012e+000
2.757349829643669e+001	1.714605e+000
2.757351254388324e+001	1.712194e+000
2.757352679132979e+001	1.709779e+000
2.757354103877635e+001	1.707361e+000
2.757355528622290e+001	1.704938e+000
2.757356953366945e+001	1.702512e+000
2.757358378111600e+001	1.700083e+000
2.757360297767556e+001	1.696802e+000
2.757364137079469e+001	1.690215e+000
2.757371815703295e+001	1.676950e+000
2.757387172950946e+001	1.650077e+000
2.757417887446248e+001	1.595302e+000
2.757461540476819e+001	1.515707e+000
2.757512036651938e+001	1.421744e+000
2.757557613034936e+001	1.335725e+000
2.757603639964347e+001	1.248286e+000
2.757647813885392e+001	1.164434e+000
2.757692512973735e+001	1.080160e+000
2.757736940917834e+001	9.974142e-001
2.757782375874697e+001	9.142411e-001
2.757828497244350e+001	8.316540e-001
2.757875803055888e+001	7.491824e-001
2.757924190693852e+001	6.674279e-001
2.757974018034237e+001	5.862094e-001
2.758025348926430e+001	5.058557e-001
2.758078524547937e+001	4.262802e-001
2.758133756723598e+001	3.476383e-001
2.758191516755491e+001	2.697739e-001
2.758252326852630e+001	1.925748e-001
2.758317304839894e+001	1.150664e-001
2.758372801115374e+001	5.203901e-002
2.758375790004731e+001	4.879522e-002
2.758379775190541e+001	4.451227e-002
2.758387745562160e+001	3.601588e-002
2.758403686305398e+001	1.915601e-002
2.758405905396458e+001	1.683491e-002
2.758408864184538e+001	1.375530e-002
2.758414781760697e+001	7.615094e-003
2.758417203966407e+001	5.115007e-003
2.758420801096784e+001	1.412657e-003
2.758427799552111e+001	-5.741565e-003
2.758434798007437e+001	-1.282909e-002
2.758441796462763e+001	-1.984991e-002
2.758448794918090e+001	-2.680403e-002
2.758455793373416e+001	-3.369146e-002
2.758462791828742e+001	-4.051218e-002
2.758469790284069e+001	-4.726620e-002
2.758516833197850e+001	-9.142327e-002
2.758579752174985e+001	-1.472960e-001
2.758651378695877e+001	-2.066007e-001
2.758730631428281e+001	-2.672909e-001
2.758813469591017e+001	-3.257408e-001
2.758902875612463e+001	-3.838132e-001
2.758997946967011e+001	-4.407954e-001
2.759097946967011e+001	-4.964139e-001
2.759197946967010e+001	-5.485166e-001
2.759297946967011e+001	-5.979253e-001
2.759397946967011e+001	-6.454280e-001
2.759497946967010e+001	-6.917152e-001
2.759597946967011e+001	-7.373797e-001
2.759697946967010e+001	-7.829152e-001
2.759797946967010e+001	-8.287145e-001
2.759897946967011e+001	-8.750664e-001
2.759997946967010e+001	-9.221511e-001
2.760097946967010e+001	-9.700339e-001
2.760197946967011e+001	-1.018659e+000
2.760297946967010e+001	-1.067839e+000
2.760397946967010e+001	-1.117254e+000
2.760497946967011e+001	-1.166440e+000
2.760597946967010e+001	-1.214796e+000
2.760697946967011e+001	-1.261580e+000
2.760797946967011e+001	-1.305931e+000
2.760897946967010e+001	-1.346889e+000
2.760997946967011e+001	-1.383430e+000
2.761097946967011e+001	-1.414511e+000
2.761197946967010e+001	-1.439126e+000
2.761297946967011e+001	-1.456370e+000
2.761397946967011e+001	-1.465499e+000
2.761497946967010e+001	-1.465990e+000
2.761597946967011e+001	-1.457589e+000
2.761697946967011e+001	-1.440337e+000
2.761797946967010e+001	-1.414582e+000
2.761897946967011e+001	-1.381011e+000
2.761994662798268e+001	-1.341876e+000
2.762091378755043e+001	-1.297111e+000
2.762190283173775e+001	-1.246751e+000
2.762290283173775e+001	-1.192422e+000
2.762390283173775e+001	-1.135936e+000
2.762490283173775e+001	-1.078517e+000
2.762580207951748e+001	-1.026986e+000
2.762658812212426e+001	-9.826170e-001
2.762723294822561e+001	-9.471364e-001
2.762798927154070e+001	-9.068635e-001
2.762867656299502e+001	-8.718016e-001
2.762953472706159e+001	-8.304237e-001
2.763046283816960e+001	-7.887011e-001
2.763137691325859e+001	-7.510797e-001
2.763233765903101e+001	-7.155373e-001
2.763333765903101e+001	-6.829336e-001
2.763433765903101e+001	-6.548966e-001
2.763533765903101e+001	-6.314933e-001
2.763633765903101e+001	-6.127010e-001
2.763733765903101e+001	-5.984665e-001
2.763833765903101e+001	-5.887196e-001
2.763933765903101e+001	-5.833844e-001
2.764033765903101e+001	-5.823885e-001
2.764133765903101e+001	-5.856697e-001
2.764233765903101e+001	-5.931819e-001
2.764333765903101e+001	-6.048979e-001
2.764433765903101e+001	-6.208109e-001
2.764533765903101e+001	-6.409343e-001
2.764633765903101e+001	-6.652991e-001
2.764733765903101e+001	-6.939497e-001
2.764833765903101e+001	-7.269364e-001
2.764933765903101e+001	-7.643063e-001
2.765033765903101e+001	-8.060896e-001
2.765133765903101e+001	-8.522837e-001
2.765233765903101e+001	-9.028311e-001
2.765333765903101e+001	-9.575951e-001
2.765433765903101e+001	-1.016329e+000
2.765533765903101e+001	-1.078644e+000
2.765633765903101e+001	-1.143970e+000
2.765733765903101e+001	-1.211520e+000
2.765833765903101e+001	-1.280260e+000
2.765933765903101e+001	-1.348884e+000
2.766033765903101e+001	-1.415805e+000
2.766133765903101e+001	-1.479180e+000
2.766233765903101e+001	-1.536953e+000
2.766333765903101e+001	-1.587759e+000
2.766403427504809e+001	-1.617948e+000
2.766453676145750e+001	-1.636095e+000
2.766499010398712e+001	-1.649518e+000
2.766545532604644e+001	-1.660371e+000
2.766592185409561e+001	-1.667881e+000
2.766657760052745e+001	-1.672873e+000
2.766727355711915e+001	-1.670992e+000
2.766813056207915e+001	-1.658553e+000
2.766893302646534e+001	-1.637204e+000
2.766966672159987e+001	-1.609007e+000
2.767037799734399e+001	-1.573986e+000
2.767113459895119e+001	-1.529454e+000
2.767184582239392e+001	-1.481499e+000
2.767258476232632e+001	-1.426170e+000
2.767332769722931e+001	-1.365961e+000
2.767414945249970e+001	-1.295267e+000
2.767511526640288e+001	-1.208890e+000
2.767584533804471e+001	-1.142252e+000
2.767635554746368e+001	-1.095374e+000
2.767680807608281e+001	-1.053911e+000
2.767722911682468e+001	-1.015618e+000
2.767761851097405e+001	-9.805658e-001
2.767797520391492e+001	-9.488459e-001
2.767830106838008e+001	-9.202606e-001
2.767862286238361e+001	-8.924519e-001
2.767894535306530e+001	-8.650342e-001
2.767926608488605e+001	-8.382250e-001
2.767953111221462e+001	-8.163687e-001
2.767957357757802e+001	-8.129166e-001
2.767961604294142e+001	-8.094761e-001
2.767965850830482e+001	-8.060473e-001
2.767970097366822e+001	-8.026302e-001
2.767974343903162e+001	-7.992248e-001
2.767978590439501e+001	-7.958311e-001
2.767982836975841e+001	-7.924491e-001
2.768006621186712e+001	-7.736912e-001
2.768036892545145e+001	-7.502486e-001
2.768070708003938e+001	-7.246658e-001
2.768104836888908e+001	-6.995297e-001
2.768139745632719e+001	-6.745654e-001
2.768175628275970e+001	-6.497067e-001
2.768212910852409e+001	-6.247537e-001
2.768252051683633e+001	-5.995306e-001
2.768294028052778e+001	-5.735947e-001
2.768339283302742e+001	-5.468974e-001
2.768384881842281e+001	-5.213146e-001
2.768430296471733e+001	-4.971520e-001
2.768474246804566e+001	-4.750064e-001
2.768516236460546e+001	-4.549274e-001
2.768548895272593e+001	-4.399194e-001
2.768560825762737e+001	-4.346689e-001
2.768572756252880e+001	-4.295154e-001
2.768584686743023e+001	-4.244588e-001
2.768596617233167e+001	-4.194991e-001
2.768608547723310e+001	-4.146363e-001
2.768620478213454e+001	-4.098704e-001
2.768632408703597e+001	-4.052014e-001
2.768681096559876e+001	-3.868926e-001
2.768734090083589e+001	-3.684413e-001
2.768803443913083e+001	-3.466064e-001
2.768879276376244e+001	-3.256179e-001
2.768977398352076e+001	-3.025533e-001
2.769077398352075e+001	-2.832997e-001
2.769177398352075e+001	-2.682697e-001
2.769277398352076e+001	-2.571775e-001
2.769377398352075e+001	-2.497513e-001
2.769477398352075e+001	-2.457599e-001
2.769577398352076e+001	-2.450170e-001
2.769677398352075e+001	-2.473827e-001
2.769777398352075e+001	-2.527655e-001
2.769877398352076e+001	-2.611226e-001
2.769977398352075e+001	-2.724611e-001
2.770077398352075e+001	-2.868239e-001
2.770175621586659e+001	-3.039834e-001
2.770272713925646e+001	-3.240748e-001
2.770368290584916e+001	-3.470760e-001
2.770462751884214e+001	-3.731779e-001
2.770556138293311e+001	-4.025320e-001
2.770648764805733e+001	-4.354255e-001
2.770740837903773e+001	-4.721739e-001
2.770832682737144e+001	-5.132096e-001
2.770924630622479e+001	-5.590554e-001
2.771017118743697e+001	-6.103912e-001
2.771110695194779e+001	-6.680965e-001
2.771206122970905e+001	-7.333706e-001
2.771304527922089e+001	-8.078729e-001
2.771404527922089e+001	-8.913734e-001
2.771504527922090e+001	-9.829618e-001
2.771604527922089e+001	-1.082623e+000
2.771704527922089e+001	-1.189928e+000
2.771804527922090e+001	-1.303921e+000
2.771904527922089e+001	-1.422923e+000
2.771992987013431e+001	-1.530624e+000
2.772070762921081e+001	-1.625467e+000
2.772144707435041e+001	-1.713654e+000
2.772225634123225e+001	-1.805678e+000
2.772299033272364e+001	-1.882591e+000
2.772376626034171e+001	-1.954177e+000
2.772453452154552e+001	-2.012087e+000
2.772541583065055e+001	-2.059960e+000
2.772623744910526e+001	-2.084513e+000
2.772701704488333e+001	-2.088212e+000
2.772758560146039e+001	-2.077608e+000
2.772809553784614e+001	-2.057397e+000
2.772859169017365e+001	-2.028696e+000
2.772907585847339e+001	-1.992535e+000
2.772954690067400e+001	-1.949849e+000
2.773004514592570e+001	-1.897403e+000
2.773050560035957e+001	-1.842816e+000
2.773096943533425e+001	-1.782342e+000
2.773141543581349e+001	-1.719672e+000
2.773186872382212e+001	-1.652850e+000
2.773190361354111e+001	-1.647491e+000
2.773194348750567e+001	-1.641327e+000
2.773202323543479e+001	-1.628910e+000
2.773218273129303e+001	-1.603745e+000
2.773250395038492e+001	-1.552460e+000
2.773253513364080e+001	-1.547395e+000
2.773257077164751e+001	-1.541590e+000
2.773264204766094e+001	-1.529929e+000
2.773278459968780e+001	-1.506423e+000
2.773306970374152e+001	-1.458869e+000
2.773348304579722e+001	-1.389039e+000
2.773393308029760e+001	-1.312178e+000
2.773437692286468e+001	-1.235915e+000
2.773482390388329e+001	-1.159109e+000
2.773526841267169e+001	-1.083165e+000
2.773571776416524e+001	-1.007231e+000
2.773617067038083e+001	-9.319066e-001
2.773663392340223e+001	-8.564365e-001
2.773710743765334e+001	-7.812211e-001
2.773759373946196e+001	-7.062488e-001
2.773809354965246e+001	-6.318038e-001
2.773860946661464e+001	-5.579031e-001
2.773914341409752e+001	-4.846924e-001
2.773969882781121e+001	-4.121486e-001
2.774027953022522e+001	-3.402641e-001
2.774089184881919e+001	-2.688226e-001
2.774154549976730e+001	-1.974013e-001
2.774226080282940e+001	-1.243956e-001
2.774285722624292e+001	-6.745832e-002
2.774335804272082e+001	-2.200183e-002
2.774337613952178e+001	-2.042574e-002
2.774340026858973e+001	-1.834005e-002
2.774344852672563e+001	-1.418936e-002
2.774354504299743e+001	-5.927613e-003
2.774355908275319e+001	-4.733955e-003
2.774358248234614e+001	-2.749376e-003
2.774359898310096e+001	-1.352858e-003
2.774361548385578e+001	4.073636e-005
2.774363198461060e+001	1.431407e-003
2.774364848536542e+001	2.819153e-003
2.774366498612024e+001	4.203974e-003
2.774368148687506e+001	5.585872e-003
2.774369798762988e+001	6.964846e-003
2.774377286632728e+001	1.318177e-002
2.774392262372209e+001	2.542697e-002
2.774422213851170e+001	4.918887e-002
2.774482116809092e+001	9.463643e-002
2.774544349639017e+001	1.391358e-001
2.774617058591906e+001	1.876303e-001
2.774691240794759e+001	2.336696e-001
2.774773786006612e+001	2.812839e-001
2.774859901094869e+001	3.275606e-001
2.774953992022952e+001	3.748675e-001
2.775053432799537e+001	4.220699e-001
2.775153432799537e+001	4.674367e-001
2.775253432799537e+001	5.114564e-001
2.775353432799537e+001	5.548601e-001
2.775453432799537e+001	5.983112e-001
2.775553432799537e+001	6.424022e-001
2.775653432799537e+001	6.876535e-001
2.775753432799537e+001	7.345108e-001
2.775853432799537e+001	7.833394e-001
2.775953432799537e+001	8.344155e-001
2.776053432799537e+001	8.879148e-001
2.776153432799537e+001	9.438964e-001
2.776253432799537e+001	1.002284e+000
2.776353432799537e+001	1.062842e+000
2.776453432799537e+001	1.125154e+000
2.776553432799537e+001	1.188601e+000
2.776653432799537e+001	1.252338e+000
2.776753432799537e+001	1.315286e+000
2.776853432799537e+001	1.376137e+000
2.776953432799537e+001	1.433371e+000
2.777053432799537e+001	1.485309e+000
2.777153432799537e+001	1.530177e+000
2.777253432799537e+001	1.566214e+000
2.777353432799537e+001	1.591785e+000
2.777453432799537e+001	1.605512e+000
2.777553432799537e+001	1.606399e+000
2.777653432799537e+001	1.594444e+000
2.777737942257955e+001	1.574082e+000
2.777815609959471e+001	1.546809e+000
2.777892131253853e+001	1.512655e+000
2.777964539270070e+001	1.474503e+000
2.778023892233091e+001	1.439288e+000
2.778076471460591e+001	1.405281e+000
2.778129567368318e+001	1.368642e+000
2.778187647802326e+001	1.326282e+000
2.778272530914781e+001	1.261366e+000
2.778372530914781e+001	1.182191e+000
2.778472530914781e+001	1.101520e+000
2.778535531027955e+001	1.050568e+000
2.778591472335995e+001	1.005705e+000
2.778644594733616e+001	9.637253e-001
2.778695707077975e+001	9.240938e-001
2.778744950849448e+001	8.867910e-001
2.778797505198105e+001	8.480300e-001
2.778845181490412e+001	8.139077e-001
2.778892965981855e+001	7.808160e-001
2.778938817726689e+001	7.501574e-001
2.778984992545327e+001	7.204247e-001
2.779030717276515e+001	6.921461e-001
2.779077362914319e+001	6.645265e-001
2.779124702543935e+001	6.377866e-001
2.779173898147504e+001	6.113940e-001
2.779224996331325e+001	5.854962e-001
2.779279367905608e+001	5.596422e-001
2.779338068136443e+001	5.336987e-001
2.779403864273945e+001	5.070258e-001
2.779479118386422e+001	4.795792e-001
2.779567993034424e+001	4.511746e-001
2.779667993034424e+001	4.240091e-001
2.779767993034425e+001	4.017391e-001
2.779867993034424e+001	3.842565e-001
2.779967993034424e+001	3.713117e-001
2.780067993034425e+001	3.626751e-001
2.780167993034424e+001	3.581460e-001
2.780267993034424e+001	3.575595e-001
2.780367993034424e+001	3.607911e-001
2.780467993034424e+001	3.677607e-001
2.780567993034424e+001	3.784341e-001
2.780667993034424e+001	3.928250e-001
2.780767993034424e+001	4.109958e-001
2.780867993034424e+001	4.330573e-001
2.780967993034424e+001	4.591676e-001
2.781067993034424e+001	4.895306e-001
2.781167993034424e+001	5.243927e-001
2.781267993034424e+001	5.640371e-001
2.781367993034424e+001	6.087761e-001
2.781467993034424e+001	6.589389e-001
2.781567993034424e+001	7.148548e-001
2.781667993034424e+001	7.768286e-001
2.781767993034424e+001	8.451077e-001
2.781867993034424e+001	9.198378e-001
2.781967993034424e+001	1.001005e+000
2.782067993034424e+001	1.088364e+000
2.782167993034424e+001	1.181354e+000
2.782267993034424e+001	1.278998e+000
2.782367993034425e+001	1.379807e+000
2.782467993034424e+001	1.481735e+000
2.782562454850697e+001	1.576730e+000
2.782649409472847e+001	1.660599e+000
2.782733534274172e+001	1.735892e+000
2.782816205574766e+001	1.801644e+000
2.782901439145077e+001	1.857966e+000
2.782993337241700e+001	1.902810e+000
2.783089223687432e+001	1.929536e+000
2.783183853764633e+001	1.935256e+000
2.783248308025231e+001	1.925709e+000
2.783305079208727e+001	1.906743e+000
2.783360740456596e+001	1.879388e+000
2.783415575319797e+001	1.844302e+000
2.783474880595074e+001	1.798135e+000
2.783528653359143e+001	1.749411e+000
2.783583411645793e+001	1.693520e+000
2.783636006278698e+001	1.634659e+000
2.783690599984419e+001	1.568916e+000
2.783746374607838e+001	1.497733e+000
2.783810114840769e+001	1.413372e+000
2.783813777424104e+001	1.408370e+000
2.783817440007440e+001	1.403360e+000
2.783821102590776e+001	1.398341e+000
2.783824765174112e+001	1.393314e+000
2.783828427757447e+001	1.388279e+000
2.783832090340783e+001	1.383235e+000
2.783835752924119e+001	1.378182e+000
2.783839974825069e+001	1.372347e+000
2.783845604026337e+001	1.364549e+000
2.783856862428872e+001	1.348896e+000
2.783879379233941e+001	1.317420e+000
2.783917465747096e+001	1.263872e+000
2.783954074679926e+001	1.212183e+000
2.783995823549770e+001	1.153173e+000
2.784037034393397e+001	1.095119e+000
2.784080456225544e+001	1.034424e+000
2.784124063888995e+001	9.742068e-001
2.784169113382117e+001	9.130195e-001
2.784214784823762e+001	8.522655e-001
2.784261774724330e+001	7.913092e-001
2.784310164520771e+001	7.303590e-001
2.784360146627500e+001	6.695016e-001
2.784411798406701e+001	6.089841e-001
2.784465398987492e+001	5.488364e-001
2.784521173563998e+001	4.891881e-001
2.784579570929322e+001	4.299799e-001
2.784641083317924e+001	3.711936e-001
2.784706626417253e+001	3.125372e-001
2.784777560966381e+001	2.535669e-001
2.784856902095011e+001	1.927371e-001
2.784936401451077e+001	1.367124e-001
2.785006533577080e+001	9.121551e-002
2.785067196355417e+001	5.470667e-002
2.785117838961193e+001	2.579732e-002
2.785120900589335e+001	2.412488e-002
2.785124982760190e+001	2.191658e-002
2.785133147101900e+001	1.753735e-002
2.785149475785321e+001	8.849971e-003
2.785151459126570e+001	7.806659e-003
2.785154103581569e+001	6.422001e-003
2.785159392491567e+001	3.660512e-003
2.785161977042074e+001	2.317838e-003
2.785165652803798e+001	4.135869e-004
2.785170253869335e+001	-1.957829e-003
2.785174854934872e+001	-4.314799e-003
2.785179456000410e+001	-6.657324e-003
2.785184057065947e+001	-8.985403e-003
2.785188658131485e+001	-1.129904e-002
2.785193259197022e+001	-1.359823e-002
2.785197860262559e+001	-1.588297e-002
2.785227261143123e+001	-3.016354e-002
2.785286062904250e+001	-5.754557e-002
2.785346313646085e+001	-8.407234e-002
2.785423467807645e+001	-1.159035e-001
2.785501509497995e+001	-1.461005e-001
2.785581968849442e+001	-1.753859e-001
2.785662965569648e+001	-2.033521e-001
2.785750367771063e+001	-2.322713e-001
2.785842031641787e+001	-2.617059e-001
2.785938946729899e+001	-2.923620e-001
2.786038946729898e+001	-3.240606e-001
2.786138946729898e+001	-3.563897e-001
2.786238946729899e+001	-3.899101e-001
2.786338946729898e+001	-4.251655e-001
2.786438946729898e+001	-4.626846e-001
2.786538946729898e+001	-5.029842e-001
2.786638946729898e+001	-5.465698e-001
2.786738946729899e+001	-5.939334e-001
2.786838946729898e+001	-6.455478e-001
2.786938946729898e+001	-7.018551e-001
2.787038946729899e+001	-7.632494e-001
2.787138946729898e+001	-8.300506e-001
2.787238946729898e+001	-9.024687e-001
2.787338946729899e+001	-9.805564e-001
2.787438946729898e+001	-1.064149e+000
2.787538946729898e+001	-1.152792e+000
2.787638946729899e+001	-1.245659e+000
2.787738946729898e+001	-1.341470e+000
2.787838946729898e+001	-1.438478e+000
2.787927845686005e+001	-1.523928e+000
2.788011601268440e+001	-1.601661e+000
2.788101265201484e+001	-1.679689e+000
2.788184625995858e+001	-1.744990e+000
2.788273047290050e+001	-1.803755e+000
2.788363494211931e+001	-1.851352e+000
2.788432018758300e+001	-1.877350e+000
2.788485903933739e+001	-1.890266e+000
2.788530312941006e+001	-1.895524e+000
2.788570158093874e+001	-1.895863e+000
2.788610892552202e+001	-1.891958e+000
2.788651466625635e+001	-1.883416e+000
2.788710070816334e+001	-1.863507e+000
2.788773307461209e+001	-1.833125e+000
2.788836718315934e+001	-1.793392e+000
2.788894916996112e+001	-1.748971e+000
2.788952199250210e+001	-1.698291e+000
2.789007742785067e+001	-1.643304e+000
2.789064066841189e+001	-1.582404e+000
2.789121215453310e+001	-1.516164e+000
2.789182535370280e+001	-1.441085e+000
2.789251321347938e+001	-1.353993e+000
2.789253351696277e+001	-1.351352e+000
2.789255382044616e+001	-1.348707e+000
2.789257412392956e+001	-1.346060e+000
2.789259442741295e+001	-1.343409e+000
2.789261473089635e+001	-1.340757e+000
2.789263503437974e+001	-1.338101e+000
2.789265533786314e+001	-1.335442e+000
2.789280185395953e+001	-1.316245e+000
2.789280932915465e+001	-1.315262e+000
2.789284868499324e+001	-1.310085e+000
2.789288804083184e+001	-1.304902e+000
2.789292739667043e+001	-1.299713e+000
2.789296675250903e+001	-1.294518e+000
2.789300610834762e+001	-1.289318e+000
2.789304546418621e+001	-1.284111e+000
2.789308482002480e+001	-1.278899e+000
2.789335819858919e+001	-1.242627e+000
2.789370504482822e+001	-1.196488e+000
2.789407700608651e+001	-1.146986e+000
2.789447531908454e+001	-1.094135e+000
2.789488628000052e+001	-1.039981e+000
